Timestamp,Raw,Voltage,Label
2025-09-25T19:39:34.445193,155,0.125,Grip
2025-09-25T19:39:34.546186,1252,1.009,Grip
2025-09-25T19:39:34.643991,48,0.039,Grip
2025-09-25T19:39:34.743080,0,0.0,Grip
2025-09-25T19:39:34.845066,809,0.652,Grip
2025-09-25T19:39:34.945052,765,0.616,Grip
2025-09-25T19:39:35.046221,2544,2.05,Grip
2025-09-25T19:39:35.146317,4095,3.3,Grip
2025-09-25T19:39:35.246084,4095,3.3,Grip
2025-09-25T19:39:35.345135,159,0.128,Grip
2025-09-25T19:39:35.446068,2224,1.792,Grip
2025-09-25T19:39:35.542868,0,0.0,Grip
2025-09-25T19:39:35.644227,10,0.008,Grip
2025-09-25T19:39:35.746328,1365,1.1,Grip
2025-09-25T19:39:35.843094,0,0.0,Grip
2025-09-25T19:39:35.944258,63,0.051,Grip
2025-09-25T19:39:36.044132,26,0.021,Grip
2025-09-25T19:39:36.143022,0,0.0,Grip
2025-09-25T19:39:36.246198,1117,0.9,Grip
2025-09-25T19:39:36.344059,92,0.074,Grip
2025-09-25T19:39:36.446123,2967,2.391,Grip
2025-09-25T19:39:36.545019,545,0.439,Grip
2025-09-25T19:39:36.643069,0,0.0,Grip
2025-09-25T19:39:36.742968,0,0.0,Grip
2025-09-25T19:39:36.843139,0,0.0,Grip
2025-09-25T19:39:36.942946,0,0.0,Grip
2025-09-25T19:39:37.045052,859,0.692,Grip
2025-09-25T19:39:37.144000,97,0.078,Grip
2025-09-25T19:39:37.245169,243,0.196,Grip
2025-09-25T19:39:37.345024,194,0.156,Grip
2025-09-25T19:39:37.445093,592,0.477,Grip
2025-09-25T19:39:37.546221,1073,0.865,Grip
2025-09-25T19:39:37.642993,0,0.0,Grip
2025-09-25T19:39:37.742978,0,0.0,Grip
2025-09-25T19:39:37.845450,591,0.476,Grip
2025-09-25T19:39:37.945264,229,0.185,Grip
2025-09-25T19:39:38.045102,304,0.245,Grip
2025-09-25T19:39:38.142987,0,0.0,Grip
2025-09-25T19:39:38.242926,0,0.0,Grip
2025-09-25T19:39:38.342901,0,0.0,Grip
2025-09-25T19:39:38.442975,0,0.0,Grip
2025-09-25T19:39:38.545175,501,0.404,Grip
2025-09-25T19:40:52.581944,0,0.0,Relax
2025-09-25T19:40:52.582342,0,0.0,Relax
2025-09-25T19:40:52.582504,59,0.048,Relax
2025-09-25T19:40:52.582666,0,0.0,Relax
2025-09-25T19:40:52.582800,64,0.052,Relax
2025-09-25T19:40:52.582947,94,0.076,Relax
2025-09-25T19:40:52.583087,0,0.0,Relax
2025-09-25T19:40:52.583205,0,0.0,Relax
2025-09-25T19:40:52.583341,27,0.022,Relax
2025-09-25T19:40:52.583456,0,0.0,Relax
2025-09-25T19:40:52.583588,63,0.051,Relax
2025-09-25T19:40:52.583711,0,0.0,Relax
2025-09-25T19:40:52.583869,0,0.0,Relax
2025-09-25T19:40:52.583997,0,0.0,Relax
2025-09-25T19:40:52.584434,41,0.033,Relax
2025-09-25T19:40:52.584559,0,0.0,Relax
2025-09-25T19:40:52.584674,0,0.0,Relax
2025-09-25T19:40:52.584799,0,0.0,Relax
2025-09-25T19:40:52.584911,0,0.0,Relax
2025-09-25T19:40:52.585026,0,0.0,Relax
2025-09-25T19:40:52.585136,0,0.0,Relax
2025-09-25T19:40:52.585253,0,0.0,Relax
2025-09-25T19:40:52.585368,0,0.0,Relax
2025-09-25T19:40:52.585486,0,0.0,Relax
2025-09-25T19:40:52.585612,0,0.0,Relax
2025-09-25T19:40:52.586365,0,0.0,Relax
2025-09-25T19:40:52.586614,0,0.0,Relax
2025-09-25T19:40:52.586742,0,0.0,Relax
2025-09-25T19:40:52.586852,0,0.0,Relax
2025-09-25T19:40:52.621937,0,0.0,Relax
2025-09-25T19:40:52.722039,0,0.0,Relax
2025-09-25T19:40:52.821944,0,0.0,Relax
2025-09-25T19:40:52.921991,0,0.0,Relax
2025-09-25T19:40:53.021968,0,0.0,Relax
2025-09-25T19:40:53.121937,0,0.0,Relax
2025-09-25T19:40:53.221939,0,0.0,Relax
2025-09-25T19:40:53.321938,0,0.0,Relax
2025-09-25T19:40:53.421941,0,0.0,Relax
2025-09-25T19:40:53.521929,0,0.0,Relax
2025-09-25T19:40:53.622020,0,0.0,Relax
2025-09-25T19:40:53.721985,0,0.0,Relax
2025-09-25T19:40:53.821931,0,0.0,Relax
2025-09-25T19:40:53.921991,0,0.0,Relax
2025-09-25T19:40:54.021921,0,0.0,Relax
2025-09-25T19:40:54.121918,0,0.0,Relax
2025-09-25T19:40:54.221930,0,0.0,Relax
2025-09-25T19:40:54.321956,0,0.0,Relax
2025-09-25T19:40:54.421947,0,0.0,Relax
2025-09-25T19:40:54.522020,0,0.0,Relax
2025-09-25T19:40:54.621940,0,0.0,Relax
2025-09-25T19:40:54.721931,0,0.0,Relax
2025-09-25T19:40:54.821950,0,0.0,Relax
2025-09-25T19:40:54.922123,0,0.0,Relax
2025-09-25T19:40:55.022012,0,0.0,Relax
2025-09-25T19:40:55.121964,0,0.0,Relax
2025-09-25T19:40:55.221933,0,0.0,Relax
2025-09-25T19:40:55.328490,0,0.0,Relax
2025-09-25T19:40:55.422011,0,0.0,Relax
2025-09-25T19:40:55.521955,0,0.0,Relax
2025-09-25T19:40:55.622124,0,0.0,Relax
2025-09-25T19:40:55.721920,0,0.0,Relax
2025-09-25T19:40:55.822113,0,0.0,Relax
2025-09-25T19:40:55.921945,0,0.0,Relax
2025-09-25T19:40:56.021927,0,0.0,Relax
2025-09-25T19:40:56.121917,0,0.0,Relax
2025-09-25T19:40:56.222001,0,0.0,Relax
2025-09-25T19:40:56.322103,0,0.0,Relax
2025-09-25T19:40:56.421926,0,0.0,Relax
2025-09-25T19:40:56.521923,0,0.0,Relax
2025-09-25T19:40:56.622034,0,0.0,Relax
2025-09-25T19:40:56.721922,0,0.0,Relax
2025-09-25T19:40:56.821942,0,0.0,Relax
2025-09-25T19:40:56.921932,0,0.0,Relax
2025-09-25T19:40:57.022016,0,0.0,Relax
2025-09-25T19:40:57.122024,0,0.0,Relax
2025-09-25T19:40:57.222037,0,0.0,Relax
2025-09-25T19:40:57.321919,0,0.0,Relax
2025-09-25T19:40:57.421916,0,0.0,Relax
2025-09-25T19:40:57.522088,0,0.0,Relax
2025-09-25T19:40:57.622051,0,0.0,Relax
2025-09-25T19:40:57.721916,0,0.0,Relax
2025-09-25T19:40:57.822163,0,0.0,Relax
2025-09-25T19:40:57.922110,0,0.0,Relax
2025-09-25T19:40:58.021985,0,0.0,Relax
2025-09-25T19:40:58.122030,0,0.0,Relax
2025-09-25T19:40:58.221987,0,0.0,Relax
2025-09-25T19:40:58.322060,0,0.0,Relax
2025-09-25T19:40:58.421919,0,0.0,Relax
2025-09-25T19:40:58.521921,0,0.0,Relax
2025-09-25T19:40:58.622008,0,0.0,Relax
2025-09-25T19:40:58.722080,0,0.0,Relax
2025-09-25T19:40:58.822046,0,0.0,Relax
2025-09-25T19:40:58.921923,0,0.0,Relax
2025-09-25T19:40:59.021962,0,0.0,Relax
2025-09-25T19:40:59.122095,0,0.0,Relax
2025-09-25T19:40:59.222052,0,0.0,Relax
2025-09-25T19:40:59.322058,0,0.0,Relax
2025-09-25T19:40:59.422007,0,0.0,Relax
2025-09-25T19:40:59.521917,0,0.0,Relax
2025-09-25T19:40:59.622032,0,0.0,Relax
2025-09-25T19:40:59.722127,0,0.0,Relax
2025-09-25T19:40:59.821921,0,0.0,Relax
2025-09-25T19:40:59.922060,0,0.0,Relax
2025-09-25T19:41:00.021915,0,0.0,Relax
2025-09-25T19:41:00.121978,0,0.0,Relax
2025-09-25T19:41:00.221976,0,0.0,Relax
2025-09-25T19:41:00.323013,31,0.025,Relax
2025-09-25T19:41:00.421975,0,0.0,Relax
2025-09-25T19:41:00.521943,0,0.0,Relax
2025-09-25T19:41:00.624276,159,0.128,Relax
2025-09-25T19:41:00.721926,0,0.0,Relax
2025-09-25T19:41:00.822088,0,0.0,Relax
2025-09-25T19:41:00.921974,0,0.0,Relax
2025-09-25T19:41:01.021988,0,0.0,Relax
2025-09-25T19:41:01.121939,0,0.0,Relax
2025-09-25T19:41:01.221967,0,0.0,Relax
2025-09-25T19:41:01.321964,0,0.0,Relax
2025-09-25T19:41:01.421918,0,0.0,Relax
2025-09-25T19:41:01.522094,0,0.0,Relax
2025-09-25T19:41:01.621987,0,0.0,Relax
2025-09-25T19:41:01.722057,0,0.0,Relax
2025-09-25T19:41:01.822143,0,0.0,Relax
2025-09-25T19:41:01.922019,0,0.0,Relax
2025-09-25T19:41:02.022054,0,0.0,Relax
2025-09-25T19:41:02.123010,48,0.039,Relax
2025-09-25T19:41:02.222055,0,0.0,Relax
2025-09-25T19:41:02.322044,0,0.0,Relax
2025-09-25T19:41:02.421894,0,0.0,Relax
2025-09-25T19:41:02.522033,5,0.004,Relax
2025-09-25T19:41:02.622041,0,0.0,Relax
2025-09-25T19:41:02.721956,0,0.0,Relax
2025-09-25T19:41:02.821934,0,0.0,Relax
2025-09-25T19:41:02.921884,0,0.0,Relax
2025-09-25T19:41:03.021999,0,0.0,Relax
2025-09-25T19:41:03.123025,32,0.026,Relax
2025-09-25T19:41:03.222041,0,0.0,Relax
2025-09-25T19:41:03.322043,0,0.0,Relax
2025-09-25T19:41:03.422036,0,0.0,Relax
2025-09-25T19:41:03.521941,0,0.0,Relax
2025-09-25T19:41:03.621907,0,0.0,Relax
2025-09-25T19:41:03.721973,0,0.0,Relax
2025-09-25T19:41:03.822166,0,0.0,Relax
2025-09-25T19:41:03.921945,0,0.0,Relax
2025-09-25T19:41:04.021968,0,0.0,Relax
2025-09-25T19:41:04.122020,0,0.0,Relax
2025-09-25T19:41:04.221916,0,0.0,Relax
2025-09-25T19:41:04.321991,0,0.0,Relax
2025-09-25T19:41:04.421985,0,0.0,Relax
2025-09-25T19:41:04.523163,29,0.023,Relax
2025-09-25T19:41:04.621907,0,0.0,Relax
2025-09-25T19:41:04.721899,0,0.0,Relax
2025-09-25T19:41:04.822003,0,0.0,Relax
2025-09-25T19:41:04.921902,0,0.0,Relax
2025-09-25T19:41:05.021916,3,0.002,Relax
2025-09-25T19:41:05.122013,0,0.0,Relax
2025-09-25T19:41:05.221905,0,0.0,Relax
2025-09-25T19:41:05.323144,36,0.029,Relax
2025-09-25T19:41:05.422175,0,0.0,Relax
2025-09-25T19:41:05.523071,18,0.015,Relax
2025-09-25T19:41:05.621884,0,0.0,Relax
2025-09-25T19:41:05.721932,0,0.0,Relax
2025-09-25T19:41:05.821903,0,0.0,Relax
2025-09-25T19:41:05.921900,0,0.0,Relax
2025-09-25T19:41:06.021908,0,0.0,Relax
2025-09-25T19:41:06.121901,0,0.0,Relax
2025-09-25T19:41:06.221908,0,0.0,Relax
2025-09-25T19:41:06.321909,0,0.0,Relax
2025-09-25T19:41:06.421944,0,0.0,Relax
2025-09-25T19:41:06.523033,13,0.01,Relax
2025-09-25T19:41:06.622043,0,0.0,Relax
2025-09-25T19:41:06.723001,60,0.048,Relax
2025-09-25T19:41:06.821883,0,0.0,Relax
2025-09-25T19:41:06.921945,0,0.0,Relax
2025-09-25T19:41:07.023068,17,0.014,Relax
2025-09-25T19:41:07.121945,0,0.0,Relax
2025-09-25T19:41:07.221933,0,0.0,Relax
2025-09-25T19:41:07.321929,0,0.0,Relax
2025-09-25T19:41:07.423181,22,0.018,Relax
2025-09-25T19:41:07.523348,45,0.036,Relax
2025-09-25T19:41:07.622028,0,0.0,Relax
2025-09-25T19:41:07.723172,80,0.064,Relax
2025-09-25T19:41:07.821915,0,0.0,Relax
2025-09-25T19:41:07.921981,0,0.0,Relax
2025-09-25T19:41:08.021891,0,0.0,Relax
2025-09-25T19:41:08.123027,16,0.013,Relax
2025-09-25T19:41:08.221976,0,0.0,Relax
2025-09-25T19:41:08.321948,0,0.0,Relax
2025-09-25T19:41:08.423109,30,0.024,Relax
2025-09-25T19:41:08.522026,0,0.0,Relax
2025-09-25T19:41:08.622023,0,0.0,Relax
2025-09-25T19:41:08.723041,27,0.022,Relax
2025-09-25T19:41:08.822010,0,0.0,Relax
2025-09-25T19:41:08.921907,0,0.0,Relax
2025-09-25T19:41:09.021954,0,0.0,Relax
2025-09-25T19:41:09.121898,0,0.0,Relax
2025-09-25T19:41:09.221956,0,0.0,Relax
2025-09-25T19:41:09.321969,0,0.0,Relax
2025-09-25T19:41:09.421900,0,0.0,Relax
2025-09-25T19:41:09.521970,0,0.0,Relax
2025-09-25T19:41:09.621987,0,0.0,Relax
2025-09-25T19:41:09.721928,0,0.0,Relax
2025-09-25T19:41:09.821933,0,0.0,Relax
2025-09-25T19:41:09.921984,0,0.0,Relax
2025-09-25T19:41:10.022033,0,0.0,Relax
2025-09-25T19:41:10.121982,0,0.0,Relax
2025-09-25T19:41:10.223012,30,0.024,Relax
2025-09-25T19:41:10.321916,0,0.0,Relax
2025-09-25T19:41:10.421956,0,0.0,Relax
2025-09-25T19:41:10.521911,0,0.0,Relax
2025-09-25T19:41:10.621981,0,0.0,Relax
2025-09-25T19:41:10.721918,0,0.0,Relax
2025-09-25T19:41:10.822075,0,0.0,Relax
2025-09-25T19:41:10.923040,48,0.039,Relax
2025-09-25T19:41:11.021946,0,0.0,Relax
2025-09-25T19:41:11.123023,16,0.013,Relax
2025-09-25T19:41:11.223003,11,0.009,Relax
2025-09-25T19:41:11.321886,0,0.0,Relax
2025-09-25T19:41:11.421955,0,0.0,Relax
2025-09-25T19:41:11.521876,0,0.0,Relax
2025-09-25T19:41:11.622051,0,0.0,Relax
2025-09-25T19:41:11.721927,3,0.002,Relax
2025-09-25T19:41:11.821903,0,0.0,Relax
2025-09-25T19:41:11.923087,16,0.013,Relax
2025-09-25T19:41:12.021915,0,0.0,Relax
2025-09-25T19:41:12.121930,0,0.0,Relax
2025-09-25T19:41:12.221934,0,0.0,Relax
2025-09-25T19:41:12.322093,0,0.0,Relax
2025-09-25T19:41:12.422032,0,0.0,Relax
2025-09-25T19:41:12.521901,0,0.0,Relax
2025-09-25T19:41:12.621914,0,0.0,Relax
2025-09-25T19:41:12.721908,0,0.0,Relax
2025-09-25T19:41:12.821879,0,0.0,Relax
2025-09-25T19:41:12.921943,0,0.0,Relax
2025-09-25T19:41:13.021913,0,0.0,Relax
2025-09-25T19:41:13.121880,0,0.0,Relax
2025-09-25T19:41:13.222176,0,0.0,Relax
2025-09-25T19:41:13.322047,0,0.0,Relax
2025-09-25T19:41:13.421925,0,0.0,Relax
2025-09-25T19:41:13.521912,0,0.0,Relax
2025-09-25T19:41:13.621920,0,0.0,Relax
2025-09-25T19:41:13.722050,0,0.0,Relax
2025-09-25T19:41:13.823028,64,0.052,Relax
2025-09-25T19:41:13.921929,0,0.0,Relax
2025-09-25T19:41:14.021882,0,0.0,Relax
2025-09-25T19:41:14.121935,0,0.0,Relax
2025-09-25T19:41:14.221967,0,0.0,Relax
2025-09-25T19:41:14.321876,0,0.0,Relax
2025-09-25T19:41:14.421918,0,0.0,Relax
2025-09-25T19:41:14.521886,0,0.0,Relax
2025-09-25T19:41:14.621933,0,0.0,Relax
2025-09-25T19:41:14.721930,0,0.0,Relax
2025-09-25T19:41:14.821881,0,0.0,Relax
2025-09-25T19:41:14.921918,0,0.0,Relax
2025-09-25T19:41:15.021885,0,0.0,Relax
2025-09-25T19:41:15.121932,0,0.0,Relax
2025-09-25T19:41:15.221894,0,0.0,Relax
2025-09-25T19:41:15.321915,0,0.0,Relax
2025-09-25T19:41:15.421911,0,0.0,Relax
2025-09-25T19:41:15.522231,0,0.0,Relax
2025-09-25T19:41:15.622057,0,0.0,Relax
2025-09-25T19:41:15.721926,0,0.0,Relax
2025-09-25T19:41:15.822981,18,0.015,Relax
2025-09-25T19:41:15.921968,0,0.0,Relax
2025-09-25T19:41:16.023060,35,0.028,Relax
2025-09-25T19:41:16.121935,0,0.0,Relax
2025-09-25T19:41:16.221947,0,0.0,Relax
2025-09-25T19:41:16.321919,0,0.0,Relax
2025-09-25T19:41:16.421886,0,0.0,Relax
2025-09-25T19:41:16.521962,0,0.0,Relax
2025-09-25T19:41:16.621987,0,0.0,Relax
2025-09-25T19:41:16.721910,0,0.0,Relax
2025-09-25T19:41:16.821989,0,0.0,Relax
2025-09-25T19:41:16.921969,0,0.0,Relax
2025-09-25T19:41:17.022024,0,0.0,Relax
2025-09-25T19:41:17.121920,0,0.0,Relax
2025-09-25T19:41:17.222046,0,0.0,Relax
2025-09-25T19:41:17.321901,0,0.0,Relax
2025-09-25T19:41:17.421888,0,0.0,Relax
2025-09-25T19:41:17.521921,0,0.0,Relax
2025-09-25T19:41:17.621915,0,0.0,Relax
2025-09-25T19:41:17.721937,0,0.0,Relax
2025-09-25T19:41:17.822105,0,0.0,Relax
2025-09-25T19:41:17.921877,0,0.0,Relax
2025-09-25T19:41:18.021943,0,0.0,Relax
2025-09-25T19:41:18.121878,0,0.0,Relax
2025-09-25T19:41:18.222014,0,0.0,Relax
2025-09-25T19:41:18.321877,0,0.0,Relax
2025-09-25T19:41:18.421923,0,0.0,Relax
2025-09-25T19:41:18.521897,0,0.0,Relax
2025-09-25T19:41:18.622070,0,0.0,Relax
2025-09-25T19:41:18.722034,0,0.0,Relax
2025-09-25T19:41:18.821891,0,0.0,Relax
2025-09-25T19:41:18.921882,0,0.0,Relax
2025-09-25T19:41:19.022148,0,0.0,Relax
2025-09-25T19:41:19.121956,0,0.0,Relax
2025-09-25T19:41:19.221932,0,0.0,Relax
2025-09-25T19:41:19.321909,0,0.0,Relax
2025-09-25T19:41:19.421918,0,0.0,Relax
2025-09-25T19:41:19.522027,0,0.0,Relax
2025-09-25T19:41:19.622032,0,0.0,Relax
2025-09-25T19:41:19.721960,0,0.0,Relax
2025-09-25T19:41:19.822036,0,0.0,Relax
2025-09-25T19:41:19.922138,0,0.0,Relax
2025-09-25T19:41:20.021941,0,0.0,Relax
2025-09-25T19:41:20.121905,0,0.0,Relax
2025-09-25T19:41:20.221927,0,0.0,Relax
2025-09-25T19:41:20.321891,0,0.0,Relax
2025-09-25T19:41:20.421937,0,0.0,Relax
2025-09-25T19:41:20.522001,0,0.0,Relax
2025-09-25T19:41:20.621892,0,0.0,Relax
2025-09-25T19:41:20.721938,0,0.0,Relax
2025-09-25T19:41:20.821980,0,0.0,Relax
2025-09-25T19:41:20.921952,0,0.0,Relax
2025-09-25T19:41:21.021923,0,0.0,Relax
2025-09-25T19:41:21.121928,0,0.0,Relax
2025-09-25T19:41:21.221902,0,0.0,Relax
2025-09-25T19:41:21.321914,0,0.0,Relax
2025-09-25T19:41:21.421901,0,0.0,Relax
2025-09-25T19:41:21.521927,0,0.0,Relax
2025-09-25T19:41:21.621903,0,0.0,Relax
2025-09-25T19:41:21.721909,0,0.0,Relax
2025-09-25T19:41:21.821929,0,0.0,Relax
2025-09-25T19:41:21.921910,0,0.0,Relax
2025-09-25T19:41:22.021917,0,0.0,Relax
2025-09-25T19:41:22.121920,0,0.0,Relax
2025-09-25T19:41:22.221935,0,0.0,Relax
2025-09-25T19:41:22.321907,0,0.0,Relax
2025-09-25T19:41:22.421908,0,0.0,Relax
2025-09-25T19:41:22.521908,0,0.0,Relax
2025-09-25T19:41:22.621904,0,0.0,Relax
2025-09-25T19:41:22.721917,0,0.0,Relax
2025-09-25T19:41:22.821895,0,0.0,Relax
2025-09-25T19:41:22.921895,0,0.0,Relax
2025-09-25T19:41:23.021925,0,0.0,Relax
2025-09-25T19:41:23.121943,0,0.0,Relax
2025-09-25T19:41:23.221881,0,0.0,Relax
2025-09-25T19:41:23.321915,0,0.0,Relax
2025-09-25T19:41:23.421903,0,0.0,Relax
2025-09-25T19:41:23.521906,0,0.0,Relax
2025-09-25T19:41:23.621922,0,0.0,Relax
2025-09-25T19:41:23.721918,0,0.0,Relax
2025-09-25T19:41:23.821919,0,0.0,Relax
2025-09-25T19:41:23.921920,0,0.0,Relax
2025-09-25T19:41:24.021916,0,0.0,Relax
2025-09-25T19:41:24.121921,0,0.0,Relax
2025-09-25T19:41:24.221927,0,0.0,Relax
2025-09-25T19:41:24.322223,0,0.0,Relax
2025-09-25T19:41:24.421905,0,0.0,Relax
2025-09-25T19:41:24.521921,0,0.0,Relax
2025-09-25T19:41:24.622038,0,0.0,Relax
2025-09-25T19:41:24.721916,0,0.0,Relax
2025-09-25T19:41:24.821977,0,0.0,Relax
2025-09-25T19:41:24.921945,0,0.0,Relax
2025-09-25T19:41:25.022050,0,0.0,Relax
2025-09-25T19:41:25.121923,0,0.0,Relax
2025-09-25T19:41:25.221914,0,0.0,Relax
2025-09-25T19:41:25.322033,0,0.0,Relax
2025-09-25T19:41:25.421921,0,0.0,Relax
2025-09-25T19:41:25.521915,0,0.0,Relax
2025-09-25T19:41:25.621881,0,0.0,Relax
2025-09-25T19:41:25.722009,0,0.0,Relax
2025-09-25T19:41:25.821916,0,0.0,Relax
2025-09-25T19:41:25.922031,0,0.0,Relax
2025-09-25T19:41:26.021956,0,0.0,Relax
2025-09-25T19:41:26.122004,0,0.0,Relax
2025-09-25T19:41:26.221901,0,0.0,Relax
2025-09-25T19:41:26.321961,0,0.0,Relax
2025-09-25T19:41:26.421998,0,0.0,Relax
2025-09-25T19:41:26.521915,0,0.0,Relax
2025-09-25T19:41:26.621878,0,0.0,Relax
2025-09-25T19:41:26.721957,0,0.0,Relax
2025-09-25T19:41:26.821881,0,0.0,Relax
2025-09-25T19:41:26.921917,0,0.0,Relax
2025-09-25T19:41:27.021975,0,0.0,Relax
2025-09-25T19:41:27.122037,0,0.0,Relax
2025-09-25T19:41:27.221904,0,0.0,Relax
2025-09-25T19:41:27.321952,0,0.0,Relax
2025-09-25T19:41:27.421961,0,0.0,Relax
2025-09-25T19:41:27.521889,0,0.0,Relax
2025-09-25T19:41:27.621890,0,0.0,Relax
2025-09-25T19:41:27.721933,9,0.007,Relax
2025-09-25T19:41:27.821956,0,0.0,Relax
2025-09-25T19:41:27.923032,80,0.064,Relax
2025-09-25T19:41:28.022003,0,0.0,Relax
2025-09-25T19:41:28.121924,0,0.0,Relax
2025-09-25T19:41:28.221952,0,0.0,Relax
2025-09-25T19:41:28.321947,0,0.0,Relax
2025-09-25T19:41:28.421954,0,0.0,Relax
2025-09-25T19:41:28.521908,0,0.0,Relax
2025-09-25T19:41:28.621998,0,0.0,Relax
2025-09-25T19:41:28.722147,0,0.0,Relax
2025-09-25T19:41:28.821858,0,0.0,Relax
2025-09-25T19:41:28.921889,0,0.0,Relax
2025-09-25T19:41:29.021904,0,0.0,Relax
2025-09-25T19:41:29.122006,0,0.0,Relax
2025-09-25T19:41:29.221905,0,0.0,Relax
2025-09-25T19:41:29.321959,0,0.0,Relax
2025-09-25T19:41:29.421881,0,0.0,Relax
2025-09-25T19:41:29.521882,0,0.0,Relax
2025-09-25T19:41:29.621871,0,0.0,Relax
2025-09-25T19:41:29.722028,0,0.0,Relax
2025-09-25T19:41:29.822031,0,0.0,Relax
2025-09-25T19:41:29.922024,0,0.0,Relax
2025-09-25T19:41:30.021853,0,0.0,Relax
2025-09-25T19:41:30.121860,0,0.0,Relax
2025-09-25T19:41:30.221892,0,0.0,Relax
2025-09-25T19:41:30.321860,0,0.0,Relax
2025-09-25T19:41:30.421859,0,0.0,Relax
2025-09-25T19:41:30.521885,0,0.0,Relax
2025-09-25T19:41:30.621870,0,0.0,Relax
2025-09-25T19:41:30.722932,29,0.023,Relax
2025-09-25T19:41:30.821906,0,0.0,Relax
2025-09-25T19:41:30.922916,35,0.028,Relax
2025-09-25T19:41:31.022342,0,0.0,Relax
2025-09-25T19:41:31.122023,0,0.0,Relax
2025-09-25T19:41:31.222019,0,0.0,Relax
2025-09-25T19:41:31.321851,0,0.0,Relax
2025-09-25T19:41:31.422028,0,0.0,Relax
2025-09-25T19:41:31.521860,0,0.0,Relax
2025-09-25T19:41:31.621893,0,0.0,Relax
2025-09-25T19:41:31.721895,0,0.0,Relax
2025-09-25T19:41:31.822013,0,0.0,Relax
2025-09-25T19:41:31.921902,0,0.0,Relax
2025-09-25T19:41:32.021892,0,0.0,Relax
2025-09-25T19:41:32.121972,0,0.0,Relax
2025-09-25T19:41:32.221900,0,0.0,Relax
2025-09-25T19:41:32.321933,0,0.0,Relax
2025-09-25T19:41:32.422032,0,0.0,Relax
2025-09-25T19:41:32.522051,0,0.0,Relax
2025-09-25T19:41:32.622053,0,0.0,Relax
2025-09-25T19:41:32.721912,0,0.0,Relax
2025-09-25T19:41:32.822045,0,0.0,Relax
2025-09-25T19:41:32.921979,0,0.0,Relax
2025-09-25T19:41:33.022380,0,0.0,Relax
2025-09-25T19:41:33.121995,0,0.0,Relax
2025-09-25T19:41:33.222009,0,0.0,Relax
2025-09-25T19:41:33.321916,0,0.0,Relax
2025-09-25T19:41:33.422002,0,0.0,Relax
2025-09-25T19:41:33.521852,0,0.0,Relax
2025-09-25T19:41:33.621942,0,0.0,Relax
2025-09-25T19:41:33.721872,0,0.0,Relax
2025-09-25T19:41:33.821992,0,0.0,Relax
2025-09-25T19:41:33.921997,0,0.0,Relax
2025-09-25T19:41:34.021950,0,0.0,Relax
2025-09-25T19:41:34.121896,0,0.0,Relax
2025-09-25T19:41:34.221953,0,0.0,Relax
2025-09-25T19:41:34.321880,0,0.0,Relax
2025-09-25T19:41:34.421929,0,0.0,Relax
2025-09-25T19:41:34.521910,0,0.0,Relax
2025-09-25T19:41:34.621933,0,0.0,Relax
2025-09-25T19:41:34.721885,0,0.0,Relax
2025-09-25T19:41:34.821908,0,0.0,Relax
2025-09-25T19:41:34.921948,0,0.0,Relax
2025-09-25T19:41:35.021855,0,0.0,Relax
2025-09-25T19:41:35.121953,0,0.0,Relax
2025-09-25T19:41:35.221876,0,0.0,Relax
2025-09-25T19:41:35.321997,0,0.0,Relax
2025-09-25T19:41:35.421852,0,0.0,Relax
2025-09-25T19:41:35.522143,0,0.0,Relax
2025-09-25T19:41:35.621869,0,0.0,Relax
2025-09-25T19:41:35.721868,9,0.007,Relax
2025-09-25T19:41:35.821884,0,0.0,Relax
2025-09-25T19:41:35.923040,80,0.064,Relax
2025-09-25T19:41:36.024017,266,0.214,Relax
2025-09-25T19:41:36.124143,673,0.542,Relax
2025-09-25T19:41:36.224027,763,0.615,Relax
2025-09-25T19:41:36.324027,511,0.412,Relax
2025-09-25T19:41:36.424051,309,0.249,Relax
2025-09-25T19:41:36.524010,433,0.349,Relax
2025-09-25T19:41:36.624037,479,0.386,Relax
2025-09-25T19:41:36.724096,560,0.451,Relax
2025-09-25T19:41:36.824146,507,0.409,Relax
2025-09-25T19:41:36.924098,238,0.192,Relax
2025-09-25T19:41:37.024073,244,0.197,Relax
2025-09-25T19:41:37.124016,302,0.243,Relax
2025-09-25T19:41:37.222910,28,0.023,Relax
2025-09-25T19:41:37.324028,234,0.189,Relax
2025-09-25T19:41:37.421954,0,0.0,Relax
2025-09-25T19:41:37.524070,119,0.096,Relax
2025-09-25T19:41:37.623046,58,0.047,Relax
2025-09-25T19:41:37.724004,195,0.157,Relax
2025-09-25T19:41:37.824169,112,0.09,Relax
2025-09-25T19:41:37.922919,94,0.076,Relax
2025-09-25T19:41:38.021868,0,0.0,Relax
2025-09-25T19:41:38.124252,150,0.121,Relax
2025-09-25T19:41:38.224030,253,0.204,Relax
2025-09-25T19:41:38.322000,2,0.002,Relax
2025-09-25T19:41:38.424166,261,0.21,Relax
2025-09-25T19:41:38.524132,391,0.315,Relax
2025-09-25T19:41:38.625028,1149,0.926,Relax
2025-09-25T19:41:38.724085,474,0.382,Relax
2025-09-25T19:41:38.824060,387,0.312,Relax
2025-09-25T19:41:38.924025,472,0.38,Relax
2025-09-25T19:41:39.024006,496,0.4,Relax
2025-09-25T19:41:39.124043,400,0.322,Relax
